OrderID,ProductID,UnitPrice,Quantity,Discount,DataSource,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,DataSource_Order,SalesAmount,GrossAmount,DiscountAmount,DaysToShip,IsLateDelivery,IsHighFreight,SalesKey
10474,40,14.7,21.0,0.0,SQLServer,PERIC,5,1997-03-13 00:00:00,1997-04-10,1997-03-21,2.0,83.49,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico,SQLServer,308.7,308.7,0.0,8.0,False,False,603
10474,75,6.2,10.0,0.0,SQLServer,PERIC,5,1997-03-13 00:00:00,1997-04-10,1997-03-21,2.0,83.49,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico,SQLServer,62.0,62.0,0.0,8.0,False,False,604
10475,31,10.0,35.0,0.15000000596046448,SQLServer,SUPRD,9,1997-03-14 00:00:00,1997-04-11,1997-04-04,1.0,68.52,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,SQLServer,297.5,350.0,52.5,21.0,False,False,605
10475,66,13.6,60.0,0.15000000596046448,SQLServer,SUPRD,9,1997-03-14 00:00:00,1997-04-11,1997-04-04,1.0,68.52,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,SQLServer,693.6,816.0,122.4,21.0,False,False,606
10475,76,14.4,42.0,0.15000000596046448,SQLServer,SUPRD,9,1997-03-14 00:00:00,1997-04-11,1997-04-04,1.0,68.52,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,SQLServer,514.08,604.8,90.72,21.0,False,False,607
10476,55,19.2,2.0,0.05000000074505806,SQLServer,HILAA,8,1997-03-17 00:00:00,1997-04-14,1997-03-24,3.0,4.41,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,SQLServer,36.48,38.4,1.92,7.0,False,False,608
10476,70,12.0,12.0,0.0,SQLServer,HILAA,8,1997-03-17 00:00:00,1997-04-14,1997-03-24,3.0,4.41,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,SQLServer,144.0,144.0,0.0,7.0,False,False,609
10477,1,14.4,15.0,0.0,SQLServer,PRINI,5,1997-03-17 00:00:00,1997-04-14,1997-03-25,2.0,13.02,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal,SQLServer,216.0,216.0,0.0,8.0,False,False,610
10477,21,8.0,21.0,0.25,SQLServer,PRINI,5,1997-03-17 00:00:00,1997-04-14,1997-03-25,2.0,13.02,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal,SQLServer,126.0,168.0,42.0,8.0,False,False,611
10477,39,14.4,20.0,0.25,SQLServer,PRINI,5,1997-03-17 00:00:00,1997-04-14,1997-03-25,2.0,13.02,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal,SQLServer,216.0,288.0,72.0,8.0,False,False,612
10478,10,24.8,20.0,0.05000000074505806,SQLServer,VICTE,2,1997-03-18 00:00:00,1997-04-01,1997-03-26,3.0,4.81,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,SQLServer,471.2,496.0,24.8,8.0,False,False,613
10479,38,210.8,30.0,0.0,SQLServer,RATTC,3,1997-03-19 00:00:00,1997-04-16,1997-03-21,3.0,708.95,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,SQLServer,6324.0,6324.0,0.0,2.0,False,True,614
10479,53,26.2,28.0,0.0,SQLServer,RATTC,3,1997-03-19 00:00:00,1997-04-16,1997-03-21,3.0,708.95,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,SQLServer,733.6,733.6,0.0,2.0,False,True,615
10479,59,44.0,60.0,0.0,SQLServer,RATTC,3,1997-03-19 00:00:00,1997-04-16,1997-03-21,3.0,708.95,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,SQLServer,2640.0,2640.0,0.0,2.0,False,True,616
10479,64,26.6,30.0,0.0,SQLServer,RATTC,3,1997-03-19 00:00:00,1997-04-16,1997-03-21,3.0,708.95,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,SQLServer,798.0,798.0,0.0,2.0,False,True,617
10480,47,7.6,30.0,0.0,SQLServer,FOLIG,6,1997-03-20 00:00:00,1997-04-17,1997-03-24,2.0,1.35,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,SQLServer,228.0,228.0,0.0,4.0,False,False,618
10480,59,44.0,12.0,0.0,SQLServer,FOLIG,6,1997-03-20 00:00:00,1997-04-17,1997-03-24,2.0,1.35,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,SQLServer,528.0,528.0,0.0,4.0,False,False,619
10481,49,16.0,24.0,0.0,SQLServer,RICAR,8,1997-03-20 00:00:00,1997-04-17,1997-03-25,2.0,64.33,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,SQLServer,384.0,384.0,0.0,5.0,False,False,620
10481,60,27.2,40.0,0.0,SQLServer,RICAR,8,1997-03-20 00:00:00,1997-04-17,1997-03-25,2.0,64.33,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,SQLServer,1088.0,1088.0,0.0,5.0,False,False,621
10482,40,14.7,10.0,0.0,SQLServer,LAZYK,1,1997-03-21 00:00:00,1997-04-18,1997-04-10,3.0,7.48,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,WA,99362,USA,SQLServer,147.0,147.0,0.0,20.0,False,False,622
10483,34,11.2,35.0,0.05000000074505806,SQLServer,WHITC,7,1997-03-24 00:00:00,1997-04-21,1997-04-25,2.0,15.28,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,SQLServer,372.4,392.0,19.6,32.0,True,False,623
10483,77,10.4,30.0,0.05000000074505806,SQLServer,WHITC,7,1997-03-24 00:00:00,1997-04-21,1997-04-25,2.0,15.28,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,SQLServer,296.4,312.0,15.6,32.0,True,False,624
10484,21,8.0,14.0,0.0,SQLServer,BSBEV,3,1997-03-24 00:00:00,1997-04-21,1997-04-01,3.0,6.88,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,SQLServer,112.0,112.0,0.0,8.0,False,False,625
10484,40,14.7,10.0,0.0,SQLServer,BSBEV,3,1997-03-24 00:00:00,1997-04-21,1997-04-01,3.0,6.88,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,SQLServer,147.0,147.0,0.0,8.0,False,False,626
10484,51,42.4,3.0,0.0,SQLServer,BSBEV,3,1997-03-24 00:00:00,1997-04-21,1997-04-01,3.0,6.88,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,SQLServer,127.2,127.2,0.0,8.0,False,False,627
10485,2,15.2,20.0,0.10000000149011612,SQLServer,LINOD,4,1997-03-25 00:00:00,1997-04-08,1997-03-31,2.0,64.45,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,SQLServer,273.6,304.0,30.4,6.0,False,False,628
10485,3,8.0,20.0,0.10000000149011612,SQLServer,LINOD,4,1997-03-25 00:00:00,1997-04-08,1997-03-31,2.0,64.45,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,SQLServer,144.0,160.0,16.0,6.0,False,False,629
10485,55,19.2,30.0,0.10000000149011612,SQLServer,LINOD,4,1997-03-25 00:00:00,1997-04-08,1997-03-31,2.0,64.45,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,SQLServer,518.4,576.0,57.6,6.0,False,False,630
10485,70,12.0,60.0,0.10000000149011612,SQLServer,LINOD,4,1997-03-25 00:00:00,1997-04-08,1997-03-31,2.0,64.45,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,SQLServer,648.0,720.0,72.0,6.0,False,False,631
10486,11,16.8,5.0,0.0,SQLServer,HILAA,1,1997-03-26 00:00:00,1997-04-23,1997-04-02,2.0,30.53,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,SQLServer,84.0,84.0,0.0,7.0,False,False,632
10486,51,42.4,25.0,0.0,SQLServer,HILAA,1,1997-03-26 00:00:00,1997-04-23,1997-04-02,2.0,30.53,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,SQLServer,1060.0,1060.0,0.0,7.0,False,False,633
10486,74,8.0,16.0,0.0,SQLServer,HILAA,1,1997-03-26 00:00:00,1997-04-23,1997-04-02,2.0,30.53,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,SQLServer,128.0,128.0,0.0,7.0,False,False,634
10487,19,7.3,5.0,0.0,SQLServer,QUEEN,2,1997-03-26 00:00:00,1997-04-23,1997-03-28,2.0,71.07,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,SQLServer,36.5,36.5,0.0,2.0,False,False,635
10487,26,24.9,30.0,0.0,SQLServer,QUEEN,2,1997-03-26 00:00:00,1997-04-23,1997-03-28,2.0,71.07,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,SQLServer,747.0,747.0,0.0,2.0,False,False,636
10487,54,5.9,24.0,0.25,SQLServer,QUEEN,2,1997-03-26 00:00:00,1997-04-23,1997-03-28,2.0,71.07,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,SQLServer,106.2,141.6,35.4,2.0,False,False,637
10488,59,44.0,30.0,0.0,SQLServer,FRANK,8,1997-03-27 00:00:00,1997-04-24,1997-04-02,2.0,4.93,Frankenversand,Berliner Platz 43,München,,80805,Germany,SQLServer,1320.0,1320.0,0.0,6.0,False,False,638
10488,73,12.0,20.0,0.20000000298023224,SQLServer,FRANK,8,1997-03-27 00:00:00,1997-04-24,1997-04-02,2.0,4.93,Frankenversand,Berliner Platz 43,München,,80805,Germany,SQLServer,192.0,240.0,48.0,6.0,False,False,639
10489,11,16.8,15.0,0.25,SQLServer,PICCO,6,1997-03-28 00:00:00,1997-04-25,1997-04-09,2.0,5.29,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,SQLServer,189.0,252.0,63.0,12.0,False,False,640
10489,16,13.9,18.0,0.0,SQLServer,PICCO,6,1997-03-28 00:00:00,1997-04-25,1997-04-09,2.0,5.29,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,SQLServer,250.2,250.2,0.0,12.0,False,False,641
10490,59,44.0,60.0,0.0,SQLServer,HILAA,7,1997-03-31 00:00:00,1997-04-28,1997-04-03,2.0,210.19,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,SQLServer,2640.0,2640.0,0.0,3.0,False,False,642
10490,68,10.0,30.0,0.0,SQLServer,HILAA,7,1997-03-31 00:00:00,1997-04-28,1997-04-03,2.0,210.19,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,SQLServer,300.0,300.0,0.0,3.0,False,False,643
10490,75,6.2,36.0,0.0,SQLServer,HILAA,7,1997-03-31 00:00:00,1997-04-28,1997-04-03,2.0,210.19,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,SQLServer,223.2,223.2,0.0,3.0,False,False,644
10491,44,15.5,15.0,0.15000000596046448,SQLServer,FURIB,8,1997-03-31 00:00:00,1997-04-28,1997-04-08,3.0,16.96,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,SQLServer,197.62,232.5,34.88,8.0,False,False,645
10491,77,10.4,7.0,0.15000000596046448,SQLServer,FURIB,8,1997-03-31 00:00:00,1997-04-28,1997-04-08,3.0,16.96,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,SQLServer,61.88,72.8,10.92,8.0,False,False,646
10492,25,11.2,60.0,0.05000000074505806,SQLServer,BOTTM,3,1997-04-01 00:00:00,1997-04-29,1997-04-11,1.0,62.89,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,SQLServer,638.4,672.0,33.6,10.0,False,False,647
10492,42,11.2,20.0,0.05000000074505806,SQLServer,BOTTM,3,1997-04-01 00:00:00,1997-04-29,1997-04-11,1.0,62.89,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,SQLServer,212.8,224.0,11.2,10.0,False,False,648
10493,65,16.8,15.0,0.10000000149011612,SQLServer,LAMAI,4,1997-04-02 00:00:00,1997-04-30,1997-04-10,3.0,10.64,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,SQLServer,226.8,252.0,25.2,8.0,False,False,649
10493,66,13.6,10.0,0.10000000149011612,SQLServer,LAMAI,4,1997-04-02 00:00:00,1997-04-30,1997-04-10,3.0,10.64,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,SQLServer,122.4,136.0,13.6,8.0,False,False,650
10493,69,28.8,10.0,0.10000000149011612,SQLServer,LAMAI,4,1997-04-02 00:00:00,1997-04-30,1997-04-10,3.0,10.64,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,SQLServer,259.2,288.0,28.8,8.0,False,False,651
10494,56,30.4,30.0,0.0,SQLServer,COMMI,4,1997-04-02 00:00:00,1997-04-30,1997-04-09,2.0,65.99,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil,SQLServer,912.0,912.0,0.0,7.0,False,False,652
10495,23,7.2,10.0,0.0,SQLServer,LAUGB,3,1997-04-03 00:00:00,1997-05-01,1997-04-11,3.0,4.65,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada,SQLServer,72.0,72.0,0.0,8.0,False,False,653
10495,41,7.7,20.0,0.0,SQLServer,LAUGB,3,1997-04-03 00:00:00,1997-05-01,1997-04-11,3.0,4.65,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada,SQLServer,154.0,154.0,0.0,8.0,False,False,654
10495,77,10.4,5.0,0.0,SQLServer,LAUGB,3,1997-04-03 00:00:00,1997-05-01,1997-04-11,3.0,4.65,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada,SQLServer,52.0,52.0,0.0,8.0,False,False,655
10496,31,10.0,20.0,0.05000000074505806,SQLServer,TRADH,7,1997-04-04 00:00:00,1997-05-02,1997-04-07,2.0,46.77,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil,SQLServer,190.0,200.0,10.0,3.0,False,False,656
10497,56,30.4,14.0,0.0,SQLServer,LEHMS,7,1997-04-04 00:00:00,1997-05-02,1997-04-07,1.0,36.21,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,SQLServer,425.6,425.6,0.0,3.0,False,False,657
10497,72,27.8,25.0,0.0,SQLServer,LEHMS,7,1997-04-04 00:00:00,1997-05-02,1997-04-07,1.0,36.21,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,SQLServer,695.0,695.0,0.0,3.0,False,False,658
10497,77,10.4,25.0,0.0,SQLServer,LEHMS,7,1997-04-04 00:00:00,1997-05-02,1997-04-07,1.0,36.21,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,SQLServer,260.0,260.0,0.0,3.0,False,False,659
10498,24,4.5,14.0,0.0,SQLServer,HILAA,8,1997-04-07 00:00:00,1997-05-05,1997-04-11,2.0,29.75,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,SQLServer,63.0,63.0,0.0,4.0,False,False,660
10498,40,18.4,5.0,0.0,SQLServer,HILAA,8,1997-04-07 00:00:00,1997-05-05,1997-04-11,2.0,29.75,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,SQLServer,92.0,92.0,0.0,4.0,False,False,661
10498,42,14.0,30.0,0.0,SQLServer,HILAA,8,1997-04-07 00:00:00,1997-05-05,1997-04-11,2.0,29.75,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,SQLServer,420.0,420.0,0.0,4.0,False,False,662
10499,28,45.6,20.0,0.0,SQLServer,LILAS,4,1997-04-08 00:00:00,1997-05-06,1997-04-16,2.0,102.02,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,SQLServer,912.0,912.0,0.0,8.0,False,False,663
10499,49,20.0,25.0,0.0,SQLServer,LILAS,4,1997-04-08 00:00:00,1997-05-06,1997-04-16,2.0,102.02,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,SQLServer,500.0,500.0,0.0,8.0,False,False,664
10500,15,15.5,12.0,0.05000000074505806,SQLServer,LAMAI,6,1997-04-09 00:00:00,1997-05-07,1997-04-17,1.0,42.68,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,SQLServer,176.7,186.0,9.3,8.0,False,False,665
10500,28,45.6,8.0,0.05000000074505806,SQLServer,LAMAI,6,1997-04-09 00:00:00,1997-05-07,1997-04-17,1.0,42.68,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,SQLServer,346.56,364.8,18.24,8.0,False,False,666
10501,54,7.45,20.0,0.0,SQLServer,BLAUS,9,1997-04-09 00:00:00,1997-05-07,1997-04-16,3.0,8.85,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,SQLServer,149.0,149.0,0.0,7.0,False,False,667
10502,45,9.5,21.0,0.0,SQLServer,PERIC,2,1997-04-10 00:00:00,1997-05-08,1997-04-29,1.0,69.32,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico,SQLServer,199.5,199.5,0.0,19.0,False,False,668
10502,53,32.8,6.0,0.0,SQLServer,PERIC,2,1997-04-10 00:00:00,1997-05-08,1997-04-29,1.0,69.32,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico,SQLServer,196.8,196.8,0.0,19.0,False,False,669
10502,67,14.0,30.0,0.0,SQLServer,PERIC,2,1997-04-10 00:00:00,1997-05-08,1997-04-29,1.0,69.32,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico,SQLServer,420.0,420.0,0.0,19.0,False,False,670
10503,14,23.25,70.0,0.0,SQLServer,HUNGO,6,1997-04-11 00:00:00,1997-05-09,1997-04-16,2.0,16.74,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,SQLServer,1627.5,1627.5,0.0,5.0,False,False,671
10503,65,21.05,20.0,0.0,SQLServer,HUNGO,6,1997-04-11 00:00:00,1997-05-09,1997-04-16,2.0,16.74,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,SQLServer,421.0,421.0,0.0,5.0,False,False,672
10504,2,19.0,12.0,0.0,SQLServer,WHITC,4,1997-04-11 00:00:00,1997-05-09,1997-04-18,3.0,59.13,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,SQLServer,228.0,228.0,0.0,7.0,False,False,673
10504,21,10.0,12.0,0.0,SQLServer,WHITC,4,1997-04-11 00:00:00,1997-05-09,1997-04-18,3.0,59.13,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,SQLServer,120.0,120.0,0.0,7.0,False,False,674
10504,53,32.8,10.0,0.0,SQLServer,WHITC,4,1997-04-11 00:00:00,1997-05-09,1997-04-18,3.0,59.13,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,SQLServer,328.0,328.0,0.0,7.0,False,False,675
10504,61,28.5,25.0,0.0,SQLServer,WHITC,4,1997-04-11 00:00:00,1997-05-09,1997-04-18,3.0,59.13,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,SQLServer,712.5,712.5,0.0,7.0,False,False,676
10505,62,49.3,3.0,0.0,SQLServer,MEREP,3,1997-04-14 00:00:00,1997-05-12,1997-04-21,3.0,7.13,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,SQLServer,147.9,147.9,0.0,7.0,False,False,677
10506,25,14.0,18.0,0.10000000149011612,SQLServer,KOENE,9,1997-04-15 00:00:00,1997-05-13,1997-05-02,2.0,21.19,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,SQLServer,226.8,252.0,25.2,17.0,False,False,678
10506,70,15.0,14.0,0.10000000149011612,SQLServer,KOENE,9,1997-04-15 00:00:00,1997-05-13,1997-05-02,2.0,21.19,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,SQLServer,189.0,210.0,21.0,17.0,False,False,679
10507,43,46.0,15.0,0.15000000596046448,SQLServer,ANTON,7,1997-04-15 00:00:00,1997-05-13,1997-04-22,1.0,47.45,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,SQLServer,586.5,690.0,103.5,7.0,False,False,680
10507,48,12.75,15.0,0.15000000596046448,SQLServer,ANTON,7,1997-04-15 00:00:00,1997-05-13,1997-04-22,1.0,47.45,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,SQLServer,162.56,191.25,28.69,7.0,False,False,681
10508,13,6.0,10.0,0.0,SQLServer,OTTIK,1,1997-04-16 00:00:00,1997-05-14,1997-05-13,2.0,4.99,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,SQLServer,60.0,60.0,0.0,27.0,False,False,682
10508,39,18.0,10.0,0.0,SQLServer,OTTIK,1,1997-04-16 00:00:00,1997-05-14,1997-05-13,2.0,4.99,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,SQLServer,180.0,180.0,0.0,27.0,False,False,683
10509,28,45.6,3.0,0.0,SQLServer,BLAUS,4,1997-04-17 00:00:00,1997-05-15,1997-04-29,1.0,0.15,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany,SQLServer,136.8,136.8,0.0,12.0,False,False,684
10510,29,123.79,36.0,0.0,SQLServer,SAVEA,6,1997-04-18 00:00:00,1997-05-16,1997-04-28,3.0,367.63,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SQLServer,4456.44,4456.44,0.0,10.0,False,False,685
10510,75,7.75,36.0,0.10000000149011612,SQLServer,SAVEA,6,1997-04-18 00:00:00,1997-05-16,1997-04-28,3.0,367.63,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SQLServer,251.1,279.0,27.9,10.0,False,False,686
10511,4,22.0,50.0,0.15000000596046448,SQLServer,BONAP,4,1997-04-18 00:00:00,1997-05-16,1997-04-21,3.0,350.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,SQLServer,935.0,1100.0,165.0,3.0,False,False,687
10511,7,30.0,50.0,0.15000000596046448,SQLServer,BONAP,4,1997-04-18 00:00:00,1997-05-16,1997-04-21,3.0,350.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,SQLServer,1275.0,1500.0,225.0,3.0,False,False,688
10511,8,40.0,10.0,0.15000000596046448,SQLServer,BONAP,4,1997-04-18 00:00:00,1997-05-16,1997-04-21,3.0,350.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France,SQLServer,340.0,400.0,60.0,3.0,False,False,689
10512,24,4.5,10.0,0.15000000596046448,SQLServer,FAMIA,7,1997-04-21 00:00:00,1997-05-19,1997-04-24,2.0,3.53,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,SQLServer,38.25,45.0,6.75,3.0,False,False,690
10512,46,12.0,9.0,0.15000000596046448,SQLServer,FAMIA,7,1997-04-21 00:00:00,1997-05-19,1997-04-24,2.0,3.53,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,SQLServer,91.8,108.0,16.2,3.0,False,False,691
10512,47,9.5,6.0,0.15000000596046448,SQLServer,FAMIA,7,1997-04-21 00:00:00,1997-05-19,1997-04-24,2.0,3.53,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,SQLServer,48.45,57.0,8.55,3.0,False,False,692
10512,60,34.0,12.0,0.15000000596046448,SQLServer,FAMIA,7,1997-04-21 00:00:00,1997-05-19,1997-04-24,2.0,3.53,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,SQLServer,346.8,408.0,61.2,3.0,False,False,693
10513,21,10.0,40.0,0.20000000298023224,SQLServer,WANDK,7,1997-04-22 00:00:00,1997-06-03,1997-04-28,1.0,105.65,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,SQLServer,320.0,400.0,80.0,6.0,False,False,694
10513,32,32.0,50.0,0.20000000298023224,SQLServer,WANDK,7,1997-04-22 00:00:00,1997-06-03,1997-04-28,1.0,105.65,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,SQLServer,1280.0,1600.0,320.0,6.0,False,False,695
10513,61,28.5,15.0,0.20000000298023224,SQLServer,WANDK,7,1997-04-22 00:00:00,1997-06-03,1997-04-28,1.0,105.65,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,SQLServer,342.0,427.5,85.5,6.0,False,False,696
10514,20,81.0,39.0,0.0,SQLServer,ERNSH,3,1997-04-22 00:00:00,1997-05-20,1997-05-16,2.0,789.95,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,SQLServer,3159.0,3159.0,0.0,24.0,False,True,697
10514,28,45.6,35.0,0.0,SQLServer,ERNSH,3,1997-04-22 00:00:00,1997-05-20,1997-05-16,2.0,789.95,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,SQLServer,1596.0,1596.0,0.0,24.0,False,True,698
10514,56,38.0,70.0,0.0,SQLServer,ERNSH,3,1997-04-22 00:00:00,1997-05-20,1997-05-16,2.0,789.95,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,SQLServer,2660.0,2660.0,0.0,24.0,False,True,699
10514,65,21.05,39.0,0.0,SQLServer,ERNSH,3,1997-04-22 00:00:00,1997-05-20,1997-05-16,2.0,789.95,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,SQLServer,820.95,820.95,0.0,24.0,False,True,700
10514,75,7.75,50.0,0.0,SQLServer,ERNSH,3,1997-04-22 00:00:00,1997-05-20,1997-05-16,2.0,789.95,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,SQLServer,387.5,387.5,0.0,24.0,False,True,701
10515,9,97.0,16.0,0.15000000596046448,SQLServer,QUICK,2,1997-04-23 00:00:00,1997-05-07,1997-05-23,1.0,204.47,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,SQLServer,1319.2,1552.0,232.8,30.0,True,False,702
